1.057690512631433322e+00,4.356120564983266163e+00,1.000000000000000021e-02
1.070282066353235972e+00,4.386679481338030762e+00,1.000000000000000021e-02
1.082873620075038845e+00,4.416542911022528273e+00,1.000000000000000021e-02
1.095465173796841718e+00,4.445706119335406825e+00,1.000000000000000021e-02
1.108056727518644369e+00,4.474164482592001058e+00,1.000000000000000021e-02
1.120648281240447242e+00,4.501913488857399059e+00,1.000000000000000021e-02
1.133239834962249892e+00,4.528948738661783935e+00,1.000000000000000021e-02
1.145831388684052765e+00,4.555265945697952290e+00,1.000000000000000021e-02
1.158422942405855416e+00,4.580860937500882635e+00,1.000000000000000021e-02
1.171014496127658289e+00,4.605729656109263992e+00,1.000000000000000021e-02
1.183606049849461161e+00,4.629868158708860371e+00,1.000000000000000021e-02
1.196197603571263812e+00,4.653272618257630278e+00,1.000000000000000021e-02
1.208789157293066685e+00,4.675939324092484917e+00,1.000000000000000021e-02
1.221380711014869336e+00,4.697864682517591817e+00,1.000000000000000021e-02
1.233972264736672209e+00,4.719045217374141288e+00,1.000000000000000021e-02
1.246563818458474859e+00,4.739477570591471789e+00,1.000000000000000021e-02
1.259155372180277732e+00,4.759158502719481376e+00,1.000000000000000021e-02
1.271746925902080605e+00,4.778084893442216874e+00,1.000000000000000021e-02
1.284338479623883256e+00,4.796253742072595472e+00,1.000000000000000021e-02
1.296930033345686128e+00,4.813662168028142396e+00,1.000000000000000021e-02
1.309521587067488779e+00,4.830307411287694030e+00,1.000000000000000021e-02
1.322113140789291652e+00,4.846186832828989210e+00,1.000000000000000021e-02
1.334704694511094303e+00,4.861297915047067875e+00,1.000000000000000021e-02
1.347296248232897176e+00,4.875638262153430880e+00,1.000000000000000021e-02
1.359887801954700048e+00,4.889205600555875719e+00,1.000000000000000021e-02
1.372479355676502699e+00,4.901997779218967288e+00,1.000000000000000021e-02
1.385070909398305572e+00,4.914012770005071751e+00,1.000000000000000021e-02
1.397662463120108223e+00,4.925248667995908214e+00,1.000000000000000021e-02
1.410254016841911096e+00,4.935703691794564030e+00,1.000000000000000021e-02
1.422845570563713746e+00,4.945376183807929316e+00,1.000000000000000021e-02
1.435437124285516619e+00,4.954264610509496514e+00,1.000000000000000021e-02
1.448028678007319492e+00,4.962367562682494793e+00,1.000000000000000021e-02
1.460620231729122143e+00,4.969683755643316658e+00,1.000000000000000021e-02
1.473211785450925015e+00,4.976212029445194140e+00,1.000000000000000021e-02
1.485803339172727666e+00,4.981951349062106793e+00,1.000000000000000021e-02
1.498394892894530539e+00,4.986900804552877098e+00,1.000000000000000021e-02
1.510986446616333190e+00,4.991059611205439950e+00,1.000000000000000021e-02
1.523578000338136063e+00,4.994427109661251585e+00,1.000000000000000021e-02
1.536169554059938935e+00,4.997002766019831732e+00,1.000000000000000021e-02
1.548761107781741586e+00,4.998786171923405242e+00,1.000000000000000021e-02
1.561352661503544459e+00,4.999777044621652067e+00,1.000000000000000021e-02
1.573944215225347110e+00,4.999975227016530077e+00,1.000000000000000021e-02
1.586535768947149982e+00,4.999380687687186686e+00,1.000000000000000021e-02
1.599127322668952633e+00,4.997993520894937092e+00,1.000000000000000021e-02
1.611718876390755506e+00,4.995813946568319786e+00,1.000000000000000021e-02
1.624310430112558379e+00,4.992842310268231998e+00,1.000000000000000021e-02
1.636901983834361030e+00,4.989079083133138859e+00,1.000000000000000021e-02
1.649493537556163902e+00,4.984524861804375817e+00,1.000000000000000021e-02
1.662085091277966553e+00,4.979180368331558526e+00,1.000000000000000021e-02
1.674676644999769426e+00,4.973046450058099310e+00,1.000000000000000021e-02
1.687268198721572077e+00,4.966124079486872844e+00,1.000000000000000021e-02
1.699859752443374949e+00,4.958414354126022161e+00,1.000000000000000021e-02
1.712451306165177822e+00,4.949918496314960059e+00,1.000000000000000021e-02
1.725042859886980473e+00,4.940637853030571236e+00,1.000000000000000021e-02
1.737634413608783346e+00,4.930573895673655116e+00,1.000000000000000021e-02
1.750225967330585997e+00,4.919728219835643124e+00,1.000000000000000021e-02
1.762817521052388869e+00,4.908102545045624154e+00,1.000000000000000021e-02
1.775409074774191520e+00,4.895698714497724424e+00,1.000000000000000021e-02
1.788000628495994393e+00,4.882518694758873679e+00,1.000000000000000021e-02
1.800592182217797266e+00,4.868564575457021704e+00,1.000000000000000021e-02
1.813183735939599917e+00,4.853838568949831789e+00,1.000000000000000021e-02
1.825775289661402789e+00,4.838343009973923969e+00,1.000000000000000021e-02
1.838366843383205440e+00,4.822080355274717789e+00,1.000000000000000021e-02
1.850958397105008313e+00,4.805053183216923429e+00,1.000000000000000021e-02
1.863549950826810964e+00,4.787264193375753152e+00,1.000000000000000021e-02
1.876141504548613836e+00,4.768716206108920552e+00,1.000000000000000021e-02
1.888733058270416709e+00,4.749412162109485358e+00,1.000000000000000021e-02
1.901324611992219360e+00,4.729355121939621043e+00,1.000000000000000021e-02
1.913916165714022233e+00,4.708548265545374534e+00,1.000000000000000021e-02
1.926507719435824884e+00,4.686994891752506831e+00,1.000000000000000021e-02
1.939099273157627756e+00,4.664698417743474934e+00,1.000000000000000021e-02
1.951690826879430407e+00,4.641662378515658105e+00,1.000000000000000021e-02
1.964282380601233280e+00,4.617890426320899522e+00,1.000000000000000021e-02
1.976873934323036153e+00,4.593386330086456582e+00,1.000000000000000021e-02
1.989465488044838803e+00,4.568153974817464658e+00,1.000000000000000021e-02
2.002057041766641454e+00,4.542197360980977372e+00,1.000000000000000021e-02
2.014648595488444549e+00,4.515520603871719274e+00,1.000000000000000021e-02
2.027240149210247200e+00,4.488127932959625532e+00,1.000000000000000021e-02
2.039831702932049851e+00,4.460023691219276998e+00,1.000000000000000021e-02
2.052423256653852501e+00,4.431212334441343437e+00,1.000000000000000021e-02
2.065014810375655596e+00,4.401698430526140626e+00,1.000000000000000021e-02
2.077606364097458247e+00,4.371486658759415000e+00,1.000000000000000021e-02
2.090197917819260898e+00,4.340581809070458874e+00,1.000000000000000021e-02
2.102789471541063993e+00,4.308988781272693913e+00,1.000000000000000021e-02
2.115381025262866643e+00,4.276712584286833874e+00,1.000000000000000021e-02
2.127972578984669294e+00,4.243758335346735855e+00,1.000000000000000021e-02
2.140564132706471945e+00,4.210131259188095498e+00,1.000000000000000021e-02
2.153155686428275040e+00,4.175836687220083832e+00,1.000000000000000021e-02
2.165747240150077690e+00,4.140880056680088295e+00,1.000000000000000021e-02
2.178338793871880341e+00,4.105266909771652983e+00,1.000000000000000021e-02
2.190930347593683436e+00,4.069002892785796632e+00,1.000000000000000021e-02
2.203521901315486087e+00,4.032093755205822916e+00,1.000000000000000021e-02
2.216113455037288738e+00,3.994545348795759399e+00,1.000000000000000021e-02
2.228705008759091388e+00,3.956363626672596112e+00,1.000000000000000021e-02
2.241296562480894483e+00,3.917554642362443218e+00,1.000000000000000021e-02
2.253888116202697134e+00,3.878124548840780506e+00,1.000000000000000021e-02
2.266479669924499785e+00,3.838079597556924849e+00,1.000000000000000021e-02
2.279071223646302879e+00,3.797426137442896810e+00,1.000000000000000021e-02
2.291662777368105530e+00,3.756170613906832934e+00,1.000000000000000021e-02
2.304254331089908181e+00,3.714319567811088962e+00,1.000000000000000021e-02
2.316845884811710832e+00,3.671879634435224915e+00,1.000000000000000021e-02
2.329437438533513927e+00,3.628857542424009264e+00,1.000000000000000021e-02
2.342028992255316577e+00,3.585260112720631387e+00,1.000000000000000021e-02
2.354620545977119228e+00,3.541094257485266628e+00,1.000000000000000021e-02
2.367212099698922323e+00,3.496366978999189357e+00,1.000000000000000021e-02
2.379803653420724974e+00,3.451085368554600574e+00,1.000000000000000021e-02
2.392395207142527624e+00,3.405256605330331698e+00,1.000000000000000021e-02
2.404986760864330275e+00,3.358887955253621715e+00,1.000000000000000021e-02
2.417578314586133370e+00,3.311986769848140888e+00,1.000000000000000021e-02
2.430169868307936021e+00,3.264560485068447981e+00,1.000000000000000021e-02
2.442761422029738672e+00,3.216616620121043546e+00,1.000000000000000021e-02
2.455352975751541766e+00,3.168162776272244852e+00,1.000000000000000021e-02
2.467944529473344417e+00,3.119206635643045455e+00,1.000000000000000021e-02
2.480536083195147068e+00,3.069755959991141481e+00,1.000000000000000021e-02
2.493127636916949719e+00,3.019818589480353310e+00,1.000000000000000021e-02
2.505719190638752814e+00,2.969402441437594575e+00,1.000000000000000021e-02
2.518310744360555464e+00,2.918515509097634464e+00,1.000000000000000021e-02
2.530902298082358115e+00,2.867165860335793681e+00,1.000000000000000021e-02
2.543493851804161210e+00,2.815361636388826749e+00,1.000000000000000021e-02
2.556085405525963861e+00,2.763111050564177162e+00,1.000000000000000021e-02
2.568676959247766511e+00,2.710422386937784811e+00,1.000000000000000021e-02
2.581268512969569162e+00,2.657303999040693476e+00,1.000000000000000021e-02
2.593860066691372257e+00,2.603764308534635585e+00,1.000000000000000021e-02
2.606451620413174908e+00,2.549811803876825600e+00,1.000000000000000021e-02
2.619043174134977559e+00,2.495455038974147666e+00,1.000000000000000021e-02
2.631634727856780653e+00,2.440702631826977331e+00,1.000000000000000021e-02
2.644226281578583304e+00,2.385563263162847392e+00,1.000000000000000021e-02
2.656817835300385955e+00,2.330045675060149257e+00,1.000000000000000021e-02
2.669409389022188606e+00,2.274158669562127866e+00,1.000000000000000021e-02
2.682000942743991700e+00,2.217911107281352656e+00,1.000000000000000021e-02
2.694592496465794351e+00,2.161311905994923066e+00,1.000000000000000021e-02
2.707184050187597002e+00,2.104370039230583522e+00,1.000000000000000021e-02
2.719775603909400097e+00,2.047094534844022817e+00,1.000000000000000021e-02
2.732367157631202748e+00,1.989494473587553935e+00,1.000000000000000021e-02
2.744958711353005398e+00,1.931578987670396819e+00,1.000000000000000021e-02
2.757550265074808049e+00,1.873357259310816314e+00,1.000000000000000021e-02
2.770141818796611144e+00,1.814838519280323803e+00,1.000000000000000021e-02
2.782733372518413795e+00,1.756032045440190981e+00,1.000000000000000021e-02
2.795324926240216445e+00,1.696947161270476734e+00,1.000000000000000021e-02
2.807916479962019540e+00,1.637593234391843344e+00,1.000000000000000021e-02
2.820508033683822191e+00,1.577979675080370070e+00,1.000000000000000021e-02
2.833099587405624842e+00,1.518115934775587039e+00,1.000000000000000021e-02
2.845691141127427493e+00,1.458011504582006346e+00,1.000000000000000021e-02
2.858282694849230587e+00,1.397675913764345967e+00,1.000000000000000021e-02
2.870874248571033238e+00,1.337118728236722731e+00,1.000000000000000021e-02
2.883465802292835889e+00,1.276349549046009280e+00,1.000000000000000021e-02
2.896057356014638984e+00,1.215378010849640145e+00,1.000000000000000021e-02
2.908648909736441635e+00,1.154213780388092525e+00,1.000000000000000021e-02
2.921240463458244285e+00,1.092866554952256486e+00,1.000000000000000021e-02
2.933832017180046936e+00,1.031346060845987012e+00,1.000000000000000021e-02
2.946423570901850031e+00,9.696620518440400849e-01,1.000000000000000021e-02
2.959015124623652682e+00,9.078243076456693483e-01,1.000000000000000021e-02
2.971606678345455332e+00,8.458426323240886280e-01,1.000000000000000021e-02
2.984198232067258427e+00,7.837268527720898659e-01,1.000000000000000021e-02
2.996789785789061078e+00,7.214868171440449451e-01,1.000000000000000021e-02
3.009381339510863729e+00,6.591323932945146735e-01,1.000000000000000021e-02
3.021972893232666380e+00,5.966734672137573581e-01,1.000000000000000021e-02
3.034564446954469474e+00,5.341199414603491347e-01,1.000000000000000021e-02
3.047156000676272125e+00,4.714817335911902219e-01,1.000000000000000021e-02
3.059747554398074776e+00,4.087687745891112057e-01,1.000000000000000021e-02
3.072339108119877871e+00,3.459910072883710108e-01,1.000000000000000021e-02
3.084930661841680521e+00,2.831583847982750979e-01,1.000000000000000021e-02
3.097522215563483172e+00,2.202808689251455898e-01,1.000000000000000021e-02
3.110113769285285823e+00,1.573684285929339011e-01,1.000000000000000021e-02
3.122705323007088918e+00,9.443103826269240442e-02,1.000000000000000021e-02
3.135296876728891569e+00,3.147867635118061641e-02,1.000000000000000021e-02
3.147888430450694219e+00,-3.147867635117717472e-02,1.000000000000000021e-02
3.160479984172497314e+00,-9.443103826269116929e-02,1.000000000000000021e-02
3.173071537894299965e+00,-1.573684285929304871e-01,1.000000000000000021e-02
3.185663091616102616e+00,-2.202808689251420926e-01,1.000000000000000021e-02
3.198254645337905266e+00,-2.831583847982716562e-01,1.000000000000000021e-02
3.210846199059708361e+00,-3.459910072883698451e-01,1.000000000000000021e-02
3.223437752781511012e+00,-4.087687745891078195e-01,1.000000000000000021e-02
3.236029306503313663e+00,-4.714817335911867247e-01,1.000000000000000021e-02
3.248620860225116758e+00,-5.341199414603479134e-01,1.000000000000000021e-02
3.261212413946919408e+00,-5.966734672137539164e-01,1.000000000000000021e-02
3.273803967668722059e+00,-6.591323932945113429e-01,1.000000000000000021e-02
3.286395521390524710e+00,-7.214868171440416145e-01,1.000000000000000021e-02
3.298987075112327805e+00,-7.837268527720887556e-01,1.000000000000000021e-02
3.311578628834130456e+00,-8.458426323240851863e-01,1.000000000000000021e-02
3.324170182555933106e+00,-9.078243076456660177e-01,1.000000000000000021e-02
3.336761736277736201e+00,-9.696620518440388636e-01,1.000000000000000021e-02
3.349353289999538852e+00,-1.031346060845983459e+00,1.000000000000000021e-02
3.361944843721341503e+00,-1.092866554952253155e+00,1.000000000000000021e-02
3.374536397443144153e+00,-1.154213780388089194e+00,1.000000000000000021e-02
3.387127951164947248e+00,-1.215378010849639034e+00,1.000000000000000021e-02
3.399719504886749899e+00,-1.276349549046005727e+00,1.000000000000000021e-02
3.412311058608552550e+00,-1.337118728236719400e+00,1.000000000000000021e-02
3.424902612330355645e+00,-1.397675913764344857e+00,1.000000000000000021e-02
3.437494166052158295e+00,-1.458011504582003015e+00,1.000000000000000021e-02
3.450085719773960946e+00,-1.518115934775583931e+00,1.000000000000000021e-02
3.462677273495763597e+00,-1.577979675080366739e+00,1.000000000000000021e-02
3.475268827217566692e+00,-1.637593234391842234e+00,1.000000000000000021e-02
3.487860380939369342e+00,-1.696947161270473625e+00,1.000000000000000021e-02
3.500451934661171993e+00,-1.756032045440187650e+00,1.000000000000000021e-02
3.513043488382975088e+00,-1.814838519280322693e+00,1.000000000000000021e-02
3.525635042104777739e+00,-1.873357259310812983e+00,1.000000000000000021e-02
3.538226595826580390e+00,-1.931578987670393488e+00,1.000000000000000021e-02
3.550818149548383040e+00,-1.989494473587550827e+00,1.000000000000000021e-02
3.563409703270186135e+00,-2.047094534844021929e+00,1.000000000000000021e-02
3.576001256991988786e+00,-2.104370039230580414e+00,1.000000000000000021e-02
3.588592810713791437e+00,-2.161311905994919957e+00,1.000000000000000021e-02
3.601184364435594532e+00,-2.217911107281351324e+00,1.000000000000000021e-02
3.613775918157397182e+00,-2.274158669562124757e+00,1.000000000000000021e-02
3.626367471879199833e+00,-2.330045675060146593e+00,1.000000000000000021e-02
3.638959025601002484e+00,-2.385563263162844283e+00,1.000000000000000021e-02
3.651550579322805579e+00,-2.440702631826975999e+00,1.000000000000000021e-02
3.664142133044608229e+00,-2.495455038974144557e+00,1.000000000000000021e-02
3.676733686766410880e+00,-2.549811803876822935e+00,1.000000000000000021e-02
3.689325240488213975e+00,-2.603764308534634697e+00,1.000000000000000021e-02
3.701916794210016626e+00,-2.657303999040690368e+00,1.000000000000000021e-02
3.714508347931819277e+00,-2.710422386937781702e+00,1.000000000000000021e-02
3.727099901653621927e+00,-2.763111050564174498e+00,1.000000000000000021e-02
3.739691455375425022e+00,-2.815361636388825417e+00,1.000000000000000021e-02
3.752283009097227673e+00,-2.867165860335791017e+00,1.000000000000000021e-02
3.764874562819030324e+00,-2.918515509097631799e+00,1.000000000000000021e-02
3.777466116540833418e+00,-2.969402441437593687e+00,1.000000000000000021e-02
3.790057670262636069e+00,-3.019818589480350202e+00,1.000000000000000021e-02
3.802649223984438720e+00,-3.069755959991138816e+00,1.000000000000000021e-02
3.815240777706241371e+00,-3.119206635643042347e+00,1.000000000000000021e-02
3.827832331428044466e+00,-3.168162776272243519e+00,1.000000000000000021e-02
3.840423885149847116e+00,-3.216616620121040437e+00,1.000000000000000021e-02
3.853015438871649767e+00,-3.264560485068445317e+00,1.000000000000000021e-02
3.865606992593452862e+00,-3.311986769848140444e+00,1.000000000000000021e-02
3.878198546315255513e+00,-3.358887955253619495e+00,1.000000000000000021e-02
3.890790100037058163e+00,-3.405256605330329034e+00,1.000000000000000021e-02
3.903381653758860814e+00,-3.451085368554598354e+00,1.000000000000000021e-02
3.915973207480663909e+00,-3.496366978999188024e+00,1.000000000000000021e-02
3.928564761202466560e+00,-3.541094257485263963e+00,1.000000000000000021e-02
3.941156314924269211e+00,-3.585260112720629166e+00,1.000000000000000021e-02
3.953747868646072305e+00,-3.628857542424008376e+00,1.000000000000000021e-02
3.966339422367874956e+00,-3.671879634435222695e+00,1.000000000000000021e-02
3.978930976089677607e+00,-3.714319567811086742e+00,1.000000000000000021e-02
3.991522529811480258e+00,-3.756170613906830713e+00,1.000000000000000021e-02
4.004114083533282908e+00,-3.797426137442894589e+00,1.000000000000000021e-02
4.016705637255086003e+00,-3.838079597556922629e+00,1.000000000000000021e-02
4.029297190976889098e+00,-3.878124548840780061e+00,1.000000000000000021e-02
4.041888744698691305e+00,-3.917554642362441442e+00,1.000000000000000021e-02
4.054480298420494400e+00,-3.956363626672593892e+00,1.000000000000000021e-02
4.067071852142297494e+00,-3.994545348795758954e+00,1.000000000000000021e-02
4.079663405864099701e+00,-4.032093755205820251e+00,1.000000000000000021e-02
4.092254959585902796e+00,-4.069002892785796632e+00,1.000000000000000021e-02
4.104846513307705003e+00,-4.105266909771650319e+00,1.000000000000000021e-02
4.117438067029508098e+00,-4.140880056680086518e+00,1.000000000000000021e-02
4.130029620751311192e+00,-4.175836687220082943e+00,1.000000000000000021e-02
4.142621174473113399e+00,-4.210131259188091946e+00,1.000000000000000021e-02
4.155212728194916494e+00,-4.243758335346734079e+00,1.000000000000000021e-02
4.167804281916719589e+00,-4.276712584286832985e+00,1.000000000000000021e-02
4.180395835638521795e+00,-4.308988781272692137e+00,1.000000000000000021e-02
4.192987389360324890e+00,-4.340581809070457098e+00,1.000000000000000021e-02
4.205578943082127985e+00,-4.371486658759414112e+00,1.000000000000000021e-02
4.218170496803930192e+00,-4.401698430526138850e+00,1.000000000000000021e-02
4.230762050525733287e+00,-4.431212334441341660e+00,1.000000000000000021e-02
4.243353604247536381e+00,-4.460023691219276110e+00,1.000000000000000021e-02
4.255945157969338588e+00,-4.488127932959623756e+00,1.000000000000000021e-02
4.268536711691141683e+00,-4.515520603871719274e+00,1.000000000000000021e-02
4.281128265412943890e+00,-4.542197360980974707e+00,1.000000000000000021e-02
4.293719819134746984e+00,-4.568153974817462881e+00,1.000000000000000021e-02
4.306311372856550079e+00,-4.593386330086456582e+00,1.000000000000000021e-02
4.318902926578352286e+00,-4.617890426320897745e+00,1.000000000000000021e-02
4.331494480300155381e+00,-4.641662378515657217e+00,1.000000000000000021e-02
4.344086034021958476e+00,-4.664698417743474934e+00,1.000000000000000021e-02
4.356677587743760682e+00,-4.686994891752505943e+00,1.000000000000000021e-02
4.369269141465563777e+00,-4.708548265545373646e+00,1.000000000000000021e-02
4.381860695187366872e+00,-4.729355121939621043e+00,1.000000000000000021e-02
4.394452248909169079e+00,-4.749412162109484470e+00,1.000000000000000021e-02
4.407043802630972174e+00,-4.768716206108919664e+00,1.000000000000000021e-02
4.419635356352775268e+00,-4.787264193375752264e+00,1.000000000000000021e-02
4.432226910074577475e+00,-4.805053183216922541e+00,1.000000000000000021e-02
4.444818463796380570e+00,-4.822080355274717789e+00,1.000000000000000021e-02
4.457410017518182777e+00,-4.838343009973923081e+00,1.000000000000000021e-02
4.470001571239985871e+00,-4.853838568949830012e+00,1.000000000000000021e-02
4.482593124961788966e+00,-4.868564575457020815e+00,1.000000000000000021e-02
4.495184678683591173e+00,-4.882518694758872790e+00,1.000000000000000021e-02
4.507776232405394268e+00,-4.895698714497723536e+00,1.000000000000000021e-02
4.520367786127197363e+00,-4.908102545045624154e+00,1.000000000000000021e-02
4.532959339848999569e+00,-4.919728219835642236e+00,1.000000000000000021e-02
4.545550893570802664e+00,-4.930573895673655116e+00,1.000000000000000021e-02
4.558142447292605759e+00,-4.940637853030571236e+00,1.000000000000000021e-02
4.570734001014407966e+00,-4.949918496314959171e+00,1.000000000000000021e-02
4.583325554736211060e+00,-4.958414354126022161e+00,1.000000000000000021e-02
4.595917108458014155e+00,-4.966124079486871956e+00,1.000000000000000021e-02
4.608508662179816362e+00,-4.973046450058099310e+00,1.000000000000000021e-02
4.621100215901619457e+00,-4.979180368331557638e+00,1.000000000000000021e-02
4.633691769623421663e+00,-4.984524861804375817e+00,1.000000000000000021e-02
4.646283323345224758e+00,-4.989079083133138859e+00,1.000000000000000021e-02
4.658874877067027853e+00,-4.992842310268231998e+00,1.000000000000000021e-02
4.671466430788830060e+00,-4.995813946568319786e+00,1.000000000000000021e-02
4.684057984510633155e+00,-4.997993520894937092e+00,1.000000000000000021e-02
4.696649538232436250e+00,-4.999380687687186686e+00,1.000000000000000021e-02
4.709241091954238456e+00,-4.999975227016530077e+00,1.000000000000000021e-02
4.721832645676041551e+00,-4.999777044621652067e+00,1.000000000000000021e-02
4.734424199397844646e+00,-4.998786171923405242e+00,1.000000000000000021e-02
4.747015753119646853e+00,-4.997002766019831732e+00,1.000000000000000021e-02
4.759607306841449947e+00,-4.994427109661252473e+00,1.000000000000000021e-02
4.772198860563253042e+00,-4.991059611205439950e+00,1.000000000000000021e-02
4.784790414285055249e+00,-4.986900804552877098e+00,1.000000000000000021e-02
4.797381968006858344e+00,-4.981951349062106793e+00,1.000000000000000021e-02
4.809973521728660550e+00,-4.976212029445194140e+00,1.000000000000000021e-02
4.822565075450463645e+00,-4.969683755643316658e+00,1.000000000000000021e-02
4.835156629172266740e+00,-4.962367562682495681e+00,1.000000000000000021e-02
